"Rootcrops: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....City of Mandaue","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VIII - Eastern Visayas","CARROT, 1 KG",133.24,135.08,130.83,111.47,104.52,101.46,100.78,106.20,107.77,110.42,107.61,121.28,134.76,115.34,113.36,113.63,110.74,108.25,111.69,115.32,132.19,154.33,150.77,146.58,144.95,125.61,120.09,116.92,115.45,118.56,135.65,174.16,145.88,143.20,170.71,157.75,159.55,144.26,137.78,129.61,129.13,132.95,151.56,175.11,152.13,159.20,169.98,180.89,194.43,180.80,165.05,139.75,136.45,139.30,139.84,164.44,.,.,.,.
"..VIII - Eastern Visayas","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VIII - Eastern Visayas","RADDISH (LABANOS), 1 KG",79.17,90.58,83.84,90.32,85.41,83.77,83.77,81.92,81.19,81.17,80.33,83.17,103.65,104.31,89.58,86.51,87.48,85.82,91.29,84.07,85.36,86.97,90.79,91.77,90.18,102.34,97.35,90.14,85.95,85.79,87.59,96.43,95.00,92.24,91.73,101.04,114.74,115.89,112.46,104.75,107.54,110.08,112.44,111.76,112.85,112.37,113.36,115.54,118.63,118.07,117.76,117.21,106.12,104.24,110.74,108.91,.,.,.,.
"..VIII - Eastern Visayas","POTATO, 1 KG",116.08,121.38,116.52,107.94,100.81,99.53,99.24,102.99,103.94,106.46,110.85,117.22,128.16,115.58,115.35,107.07,109.08,109.80,112.98,110.33,112.04,114.57,122.54,143.03,165.38,164.93,159.73,153.42,140.79,135.33,142.15,157.92,156.98,175.46,206.13,199.10,191.61,180.31,165.60,155.72,156.22,160.73,165.93,161.55,156.61,152.51,151.17,158.41,172.35,182.06,177.15,160.88,153.68,151.17,141.86,141.41,.,.,.,.
"..VIII - Eastern Visayas","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..VIII - Eastern Visayas","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","CARROT, 1 KG",128.60,131.17,118.31,86.16,81.02,80.38,89.38,103.75,108.75,110.00,102.50,107.50,153.75,133.13,123.75,123.75,110.00,101.25,108.75,102.50,120.63,136.25,135.63,112.50,112.50,105.00,97.50,92.50,86.25,102.50,133.75,190.00,158.75,173.75,200.00,165.00,165.00,175.00,130.00,112.50,112.50,110.00,153.75,203.75,126.25,163.75,157.50,152.50,166.25,155.00,133.75,116.25,112.50,117.50,110.00,162.50,.,.,.,.
"....Biliran","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","POTATO, 1 KG",126.12,131.27,114.54,93.31,86.23,80.44,86.88,97.50,96.25,101.25,105.00,108.75,147.50,122.50,130.00,112.50,112.50,125.00,110.00,101.25,98.75,112.50,110.63,123.75,145.00,128.75,127.50,147.50,121.25,120.00,122.50,163.75,163.75,183.75,212.50,171.88,191.25,186.25,151.25,141.25,145.00,152.50,167.50,168.75,153.75,150.00,156.25,147.50,178.75,185.00,172.50,146.25,153.75,135.00,145.00,137.50,.,.,.,.
"....Biliran","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Biliran","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","CARROT, 1 KG",158.35,161.34,152.38,137.44,125.49,118.02,122.50,109.25,109.75,115.00,110.75,122.88,133.75,125.00,117.50,115.00,112.50,112.50,112.50,120.00,133.00,179.00,176.00,174.25,162.13,121.75,122.50,122.50,126.50,131.50,156.63,231.38,183.13,146.88,161.25,160.00,168.88,140.00,128.75,128.75,129.50,131.00,139.50,154.50,167.00,195.00,198.50,211.25,226.25,175.00,158.63,132.50,135.00,142.50,141.25,211.38,.,.,.,.
"....Eastern Samar","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","POTATO, 1 KG",159.39,165.64,156.26,146.88,128.13,128.13,125.00,104.25,99.25,102.50,110.75,122.00,123.13,111.25,112.00,108.75,105.00,107.50,109.75,108.75,115.00,115.00,116.25,145.88,197.25,189.50,174.50,157.63,142.00,136.75,149.38,168.75,164.25,194.25,216.25,221.63,219.75,178.63,160.00,153.13,152.50,152.50,154.25,156.75,155.50,157.75,141.75,146.13,170.38,195.25,183.63,155.50,143.25,155.25,136.25,144.63,.,.,.,.
"....Eastern Samar","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Eastern Samar","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Leyte","CARROT, 1 KG",125.65,124.89,128.71,104.19,104.19,88.87,95.00,103.25,105.63,108.75,108.75,128.13,136.25,110.25,100.00,103.25,110.75,107.50,110.38,123.00,140.25,166.00,154.50,170.75,155.63,128.75,128.50,109.25,117.88,119.25,128.13,146.88,134.38,130.13,173.75,143.75,159.00,141.88,137.63,133.75,128.88,137.25,148.50,165.50,149.25,149.50,152.38,171.00,182.75,174.25,169.00,139.88,130.25,145.38,152.38,165.38,.,.,.,.
"....Leyte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Leyte","RADDISH (LABANOS), 1 KG",70.83,81.52,69.49,73.50,73.50,73.50,73.50,81.25,79.06,77.50,75.00,77.50,88.13,93.25,86.25,81.50,86.88,84.50,87.63,86.38,88.00,85.57,83.71,89.14,86.86,100.86,96.29,92.29,77.86,79.86,87.14,94.29,90.00,89.71,85.43,98.00,123.43,124.86,122.00,110.29,114.71,122.86,125.71,127.14,128.57,121.43,111.71,112.75,115.50,114.00,112.75,112.75,92.88,87.25,100.50,95.00,.,.,.,.
"....Leyte","POTATO, 1 KG",81.33,81.91,81.33,73.14,80.74,76.65,82.50,95.00,107.50,104.38,108.13,124.13,130.63,121.50,110.38,90.13,97.25,99.75,105.63,103.63,103.25,107.63,116.88,162.88,157.88,159.38,151.75,151.00,137.13,126.50,139.25,149.00,156.50,184.38,207.50,221.25,197.00,198.88,181.50,157.50,153.88,161.25,166.25,165.00,154.50,155.38,141.88,141.25,136.88,158.38,170.13,145.00,133.50,131.00,131.00,128.25,.,.,.,.
"....Leyte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Leyte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","CARROT, 1 KG",150.87,141.92,135.53,125.30,115.07,122.74,111.88,106.88,111.25,120.00,111.25,131.25,127.50,108.75,123.75,121.25,121.25,120.00,122.50,123.75,118.75,145.00,145.00,160.00,162.50,151.88,146.25,138.13,130.63,131.25,138.13,165.00,156.25,155.00,163.75,177.50,176.25,146.25,137.50,136.25,130.00,132.50,142.50,155.00,155.00,155.00,168.75,188.75,221.25,223.75,197.50,163.75,150.00,145.00,145.00,162.50,.,.,.,.
"....Northern Samar","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","POTATO, 1 KG",126.25,130.00,132.50,128.75,115.00,120.00,105.63,101.88,107.25,116.25,132.50,125.00,131.25,126.00,123.75,107.50,103.75,111.88,130.00,120.00,115.00,98.75,118.75,138.75,150.00,153.75,165.00,152.50,142.50,138.75,145.00,157.50,157.50,166.25,201.25,192.50,178.75,172.50,161.25,161.25,168.75,162.50,160.00,146.25,153.75,155.00,162.50,172.50,180.00,181.25,156.25,180.00,165.00,162.50,140.00,140.00,.,.,.,.
"....Northern Samar","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Northern Samar","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","CARROT, 1 KG",130.00,130.00,126.25,97.50,101.25,103.75,97.50,108.75,112.50,107.50,115.00,126.25,130.00,97.50,121.25,105.63,108.75,105.00,113.75,111.88,132.50,157.50,152.50,128.75,132.50,111.25,110.00,113.75,111.25,110.00,146.25,225.00,127.50,130.00,182.50,155.00,135.00,120.00,137.50,122.50,122.50,130.00,150.00,155.00,131.25,136.25,176.25,175.00,181.25,165.00,126.25,113.75,127.50,118.75,118.75,146.25,.,.,.,.
"....Samar","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","POTATO, 1 KG",124.94,126.27,116.97,112.98,110.32,106.33,105.00,108.75,103.75,110.00,110.00,112.50,117.50,93.75,105.00,102.50,105.00,98.75,110.00,111.25,108.13,123.75,130.00,130.00,166.25,153.75,135.00,122.50,126.25,122.50,131.25,148.75,151.25,160.00,227.50,193.75,168.75,151.25,143.75,135.00,141.25,153.75,147.50,138.75,133.75,135.00,145.00,158.75,176.25,167.50,159.38,135.00,141.25,128.75,121.25,130.00,.,.,.,.
"....Samar","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Samar","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","CARROT, 1 KG",117.93,135.71,130.44,129.12,104.09,110.68,97.50,96.25,91.25,90.00,90.00,90.00,123.75,112.50,100.00,115.00,92.50,92.50,92.50,92.50,135.00,132.50,127.50,110.00,127.50,103.75,103.75,123.75,120.00,126.25,126.25,121.25,122.50,125.00,128.75,131.25,123.75,126.25,140.63,129.38,137.25,135.38,153.50,180.00,148.75,147.88,161.63,176.63,172.25,167.25,172.13,136.38,138.88,137.00,139.50,135.75,.,.,.,.
"....Southern Leyte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","RADDISH (LABANOS), 1 KG",67.61,76.22,84.83,94.67,79.92,75.00,75.00,75.00,75.00,75.00,75.00,75.00,118.33,121.67,87.50,85.83,84.17,84.17,87.50,75.83,75.83,75.83,89.17,89.17,79.17,96.67,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,86.67,84.17,85.00,84.17,85.00,88.33,89.17,89.17,94.17,94.17,95.00,95.00,98.33,106.67,106.67,106.67,103.33,103.33,.,.,.,.
"....Southern Leyte","POTATO, 1 KG",113.54,133.02,133.02,127.65,104.81,108.84,107.50,108.75,108.75,98.75,98.75,98.75,102.50,98.75,97.50,108.75,112.50,97.50,97.50,97.50,112.50,110.00,124.38,125.63,153.13,154.38,154.38,154.38,151.88,156.25,156.25,150.00,138.75,161.25,171.25,173.75,158.75,155.00,155.00,158.75,158.75,159.25,171.00,172.88,167.88,146.25,147.50,150.63,176.25,185.63,181.25,163.25,160.75,167.00,145.00,137.25,.,.,.,.
"....Southern Leyte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Southern Leyte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Tacloban","CARROT, 1 KG",121.25,120.52,124.21,100.55,100.55,85.76,91.67,115.25,115.25,121.67,115.00,142.92,138.33,120.25,107.25,111.50,119.42,119.00,121.42,133.58,145.17,164.08,164.25,169.83,161.92,156.92,132.13,118.58,115.67,109.17,120.42,139.58,138.67,141.67,185.00,171.75,189.00,160.42,152.42,144.17,143.25,154.50,173.17,212.00,187.42,167.00,174.83,191.08,211.00,205.33,198.08,175.75,161.00,169.00,172.00,167.33,.,.,.,.
"....City of Tacloban","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Tacloban","RADDISH (LABANOS), 1 KG",99.06,114.01,97.19,102.80,102.80,102.80,102.80,89.50,89.50,91.00,91.00,97.00,104.50,98.00,95.00,92.20,91.40,88.80,98.75,90.00,92.25,99.50,99.50,97.00,104.50,109.50,105.75,88.13,90.00,87.50,85.63,105.00,105.00,97.00,99.75,115.13,130.80,132.80,128.70,119.80,122.90,123.20,126.60,119.80,120.80,126.50,134.20,139.70,145.40,145.20,142.20,132.20,118.80,118.80,128.40,128.40,.,.,.,.
"....City of Tacloban","POTATO, 1 KG",81.00,81.58,81.00,72.84,80.41,76.34,82.17,104.83,104.83,112.08,110.83,129.42,144.58,135.33,128.83,119.33,127.58,128.25,128.00,129.92,131.67,134.33,140.92,174.33,188.17,215.00,210.00,188.42,164.50,146.58,151.42,167.67,166.83,178.33,206.67,218.92,227.00,219.67,206.42,183.17,173.42,183.33,195.00,182.50,177.17,168.17,163.33,192.08,187.92,201.42,216.92,201.17,178.25,178.67,174.50,172.25,.,.,.,.
"....City of Tacloban","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Tacloban","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..IX - Zamboanga Peninsula","CARROT, 1 KG",93.62,92.50,86.70,72.12,65.16,65.40,77.05,80.10,82.49,86.55,91.70,96.42,94.76,94.77,84.52,79.83,85.98,79.55,87.42,94.70,112.58,124.75,122.39,122.25,104.38,93.01,91.01,86.72,97.08,103.90,119.56,133.60,101.13,95.59,123.63,129.43,135.25,114.51,99.27,89.42,97.82,97.03,137.80,175.21,134.28,122.82,131.28,144.41,145.43,145.07,120.43,91.74,91.89,90.83,114.94,143.31,.,.,.,.
"..IX - Zamboanga Peninsula","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..IX - Zamboanga Peninsula","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..IX - Zamboanga Peninsula","POTATO, 1 KG",104.72,103.64,99.57,89.40,82.91,80.43,81.15,80.24,83.88,86.17,100.43,106.81,107.42,108.38,96.75,95.35,94.50,91.80,99.65,106.94,111.15,106.56,115.40,121.56,153.00,149.21,155.05,146.85,143.78,139.45,140.62,138.40,138.90,149.48,174.42,173.58,169.83,157.46,150.53,144.44,146.27,148.00,162.14,168.68,145.09,136.48,138.08,144.18,159.97,160.84,162.42,151.52,138.11,132.45,130.95,131.10,.,.,.,.
"..IX - Zamboanga Peninsula","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..IX - Zamboanga Peninsula","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","CARROT, 1 KG",82.50,83.75,82.50,75.00,72.50,70.00,80.00,80.00,82.50,103.75,92.50,101.25,100.63,93.75,83.75,87.50,90.00,73.13,102.50,97.50,106.25,106.25,118.75,131.25,116.25,111.00,98.75,92.50,100.00,90.00,90.00,91.25,105.00,104.38,116.25,111.25,127.75,132.50,130.00,131.25,128.13,118.75,130.00,160.00,163.75,166.00,161.13,163.75,169.38,171.88,146.88,119.38,117.50,116.25,123.75,147.50,.,.,.,.
"....Zamboanga del Norte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.36,85.00,91.25,147.50,147.50,130.00,113.75,112.50,109.75,123.50,147.25,171.00,182.50,183.75,157.50,158.75,160.00,150.00,146.25,155.63,173.75,166.00,164.75,154.38,153.13,158.75,162.50,177.50,175.00,155.63,158.75,151.25,162.50,.,.,.,.
"....Zamboanga del Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Norte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Sur","CARROT, 1 KG",100.94,100.27,94.26,75.54,63.51,66.85,76.88,80.38,83.13,78.13,90.63,92.50,86.25,95.00,81.25,73.75,83.75,83.75,77.50,91.63,115.00,135.00,135.63,118.75,100.00,84.38,90.63,84.38,98.13,103.75,117.50,165.63,99.25,86.88,123.75,140.63,142.50,96.88,77.50,71.25,81.25,99.38,139.38,181.25,119.38,94.38,120.00,136.88,122.50,131.25,93.75,79.25,84.38,75.63,101.25,150.00,.,.,.,.
"....Zamboanga del Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Sur","POTATO, 1 KG",96.66,97.93,97.30,83.94,78.22,75.04,72.50,71.63,81.25,82.50,99.38,95.00,95.00,107.50,87.50,86.88,88.75,83.38,96.25,106.25,118.75,101.25,121.25,132.50,157.50,168.13,170.00,151.25,151.25,145.00,147.50,131.25,137.50,153.75,181.88,168.75,163.75,150.63,152.50,146.88,153.75,148.75,160.63,178.75,133.13,116.25,114.38,121.25,146.25,142.13,146.25,141.25,113.75,102.50,102.50,100.00,.,.,.,.
"....Zamboanga del Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga del Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga Sibugay","CARROT, 1 KG",88.64,84.26,74.41,61.28,60.19,56.91,73.33,73.33,73.33,73.33,86.67,86.67,95.83,88.33,80.00,70.00,76.67,73.33,86.67,93.33,125.00,138.33,111.67,121.67,88.33,90.00,86.67,81.67,91.67,101.67,116.67,128.33,88.33,86.67,121.67,123.33,123.33,88.33,88.33,81.67,93.33,91.67,138.33,185.00,121.67,118.33,115.00,141.67,155.00,133.33,95.00,85.00,83.33,87.50,109.17,138.33,.,.,.,.
"....Zamboanga Sibugay","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga Sibugay","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Zamboanga Sibugay","POTATO, 1 KG",104.99,98.07,83.07,73.84,70.38,66.92,75.00,73.33,75.83,76.67,88.33,98.33,108.33,100.00,90.00,90.00,86.67,85.00,94.17,100.83,104.17,105.00,111.67,125.00,165.00,160.00,134.17,123.33,128.33,126.67,128.33,136.67,113.33,120.00,168.33,163.33,155.00,140.00,125.00,118.33,118.33,123.33,146.67,140.00,110.00,113.33,115.00,126.67,163.33,160.83,150.00,130.00,123.33,118.33,118.33,110.00,.,.,.,.
