"Condiments: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....Cotabato (North Cotabato)","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cotabato (North Cotabato)","GINGER, LOOSE, 1 KG",127.70,114.79,111.92,110.49,111.92,121.96,132.00,134.50,129.50,129.50,124.50,122.00,112.50,110.00,108.75,107.50,108.75,110.00,111.25,115.00,115.00,113.75,101.25,101.88,96.88,100.00,102.50,100.00,93.75,93.75,102.50,106.25,122.50,113.75,118.75,113.75,108.75,120.00,130.00,175.00,218.75,262.50,270.00,240.00,216.25,212.50,202.50,195.00,185.00,182.50,171.25,181.25,187.50,190.00,191.25,195.00,.,.,.,.
"....Sarangani","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sarangani","ONION RED CREOLE (BERMUDA RED), 1 KG",154.54,146.97,178.51,141.29,131.20,112.28,136.25,113.75,113.75,117.50,165.00,201.25,322.50,146.25,113.75,106.25,107.50,113.75,112.50,138.75,150.00,211.25,271.25,360.00,502.50,370.00,228.75,152.50,192.50,212.50,210.00,210.00,187.50,168.75,198.75,252.50,210.00,145.00,120.00,113.75,110.00,126.25,121.25,118.75,117.50,111.25,130.00,128.75,158.75,182.50,190.00,142.50,143.75,155.00,155.63,176.25,.,.,.,.
"....Sarangani","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sarangani","GINGER, LOOSE, 1 KG",111.09,109.86,102.45,98.75,101.22,106.16,98.75,103.75,97.50,96.25,105.00,93.75,101.25,102.50,97.50,100.00,100.00,103.75,95.00,90.00,90.00,81.25,80.00,80.00,81.25,76.25,77.50,72.50,73.75,77.50,93.75,91.25,91.25,86.88,89.38,91.88,96.88,99.38,106.88,145.00,185.00,205.00,205.00,165.00,140.00,133.75,136.25,128.75,142.50,132.50,141.25,150.00,162.50,177.50,178.13,175.63,.,.,.,.
"....South Cotabato","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....South Cotabato","ONION RED CREOLE (BERMUDA RED), 1 KG",146.76,151.56,188.53,140.98,134.21,120.52,148.75,122.38,128.63,139.13,188.38,200.75,219.38,119.75,98.75,90.38,93.25,102.50,109.00,130.50,145.13,228.13,262.25,337.25,441.75,352.38,184.50,138.50,188.50,208.50,204.88,196.38,162.13,158.13,184.63,220.50,182.50,139.13,104.63,111.38,87.63,102.63,109.88,109.25,105.63,114.50,97.75,99.75,139.25,176.75,169.25,107.63,141.13,131.50,135.88,146.50,.,.,.,.
"....South Cotabato","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....South Cotabato","GINGER, LOOSE, 1 KG",99.03,95.59,96.83,101.36,105.76,104.25,111.25,98.13,91.88,89.38,78.25,82.63,84.63,83.38,74.50,78.13,76.50,83.25,90.00,87.13,83.63,82.63,70.00,69.88,73.63,67.63,66.75,66.13,72.00,76.25,86.50,92.88,86.25,87.50,87.38,84.63,93.88,91.50,92.50,151.88,164.38,196.13,198.63,190.50,176.75,157.63,132.63,114.38,124.63,123.63,120.50,132.88,154.25,151.38,128.75,127.50,.,.,.,.
"....Sultan Kudarat","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","GINGER, LOOSE, 1 KG",121.25,112.32,107.21,112.32,121.25,119.97,121.25,110.00,115.00,101.25,102.50,102.50,101.25,98.75,98.75,90.00,86.25,89.38,95.00,98.75,98.13,89.38,90.63,88.13,91.25,90.63,79.38,77.50,82.50,88.13,103.75,113.75,107.50,103.75,100.00,107.50,100.63,106.25,116.25,160.00,202.50,224.38,225.63,192.50,150.00,122.50,113.75,111.88,127.50,121.25,123.75,138.75,176.25,173.75,170.00,162.50,.,.,.,.
"....City of General Santos","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of General Santos","ONION RED CREOLE (BERMUDA RED), 1 KG",125.40,129.50,161.09,120.46,114.67,102.97,127.08,125.58,126.83,143.67,175.33,199.83,229.92,142.08,114.25,110.67,107.33,112.42,117.83,140.92,149.25,199.92,262.75,324.75,415.83,382.83,232.33,188.58,206.25,214.83,218.75,216.08,200.00,171.92,194.50,231.00,220.00,176.58,140.00,139.00,135.50,143.92,151.08,145.42,127.75,126.67,130.17,131.08,154.75,181.08,164.42,141.25,147.75,148.25,150.58,167.83,.,.,.,.
"....City of General Santos","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of General Santos","GINGER, LOOSE, 1 KG",93.62,90.37,91.54,95.82,99.97,98.55,105.17,104.17,103.83,103.33,99.17,100.83,95.00,97.08,94.92,80.50,80.50,83.08,83.17,82.25,85.42,87.67,87.17,89.00,88.92,89.58,81.33,80.92,82.50,80.00,90.08,94.58,89.58,89.08,85.33,87.42,91.42,96.17,99.17,130.92,152.17,166.50,154.75,125.67,117.75,123.25,122.00,136.67,137.17,122.92,120.58,121.83,123.75,124.00,117.33,119.08,.,.,.,.
"..XIII - Caraga","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","ONION RED CREOLE (BERMUDA RED), 1 KG",156.76,133.95,167.57,130.92,119.87,117.20,135.40,131.49,137.12,137.79,169.62,200.57,214.22,196.13,156.97,127.60,121.44,127.73,133.01,145.89,152.07,210.82,245.18,336.85,559.84,416.62,241.57,164.95,200.06,212.52,213.72,211.42,200.17,189.33,191.33,231.21,218.42,192.92,152.25,128.50,122.00,136.83,138.42,136.33,131.79,130.92,133.92,137.83,163.17,177.05,199.80,151.47,154.20,161.94,160.06,168.88,.,.,.,.
"..XIII - Caraga","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","GINGER, LOOSE, 1 KG",128.87,117.01,115.32,109.20,109.24,112.54,119.86,121.81,118.33,116.25,123.47,108.89,117.50,114.30,111.94,109.17,111.67,109.58,109.17,105.83,107.78,106.11,110.35,109.24,103.89,101.94,97.43,100.50,104.03,109.64,118.03,124.18,119.71,118.72,118.58,125.45,128.67,127.46,138.75,159.93,188.96,238.92,246.25,193.40,169.22,163.90,166.30,164.49,165.15,163.23,162.93,160.19,179.41,182.97,179.56,168.59,.,.,.,.
"....Agusan del Norte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Norte","ONION RED CREOLE (BERMUDA RED), 1 KG",152.50,123.13,161.25,122.50,117.50,116.25,128.75,118.38,128.88,121.25,147.11,199.08,215.65,181.90,118.15,115.65,113.15,123.15,126.90,135.65,150.00,215.00,247.50,311.25,523.75,412.50,195.00,148.75,195.00,205.00,213.75,210.00,198.75,183.75,190.00,226.25,207.50,181.25,141.25,121.25,117.50,135.00,137.50,138.75,120.00,122.50,123.75,130.00,160.00,191.25,218.75,135.00,147.50,158.75,157.50,162.50,.,.,.,.
"....Agusan del Norte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Norte","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.52,100.00,88.75,88.75,100.00,110.00,121.25,125.00,133.75,126.25,130.00,135.00,133.75,135.00,132.50,141.25,176.25,202.50,250.00,287.50,183.75,155.00,153.75,150.00,157.50,160.00,152.50,158.75,146.25,167.50,176.25,180.00,152.50,.,.,.,.
"....Agusan del Sur","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","ONION RED CREOLE (BERMUDA RED), 1 KG",148.75,130.00,163.75,131.25,105.00,105.00,130.00,118.75,115.00,118.75,162.50,165.00,185.00,176.25,147.50,108.75,108.13,110.00,113.75,122.50,143.75,172.50,201.25,312.50,521.43,385.00,252.50,167.50,181.88,198.75,203.75,197.50,187.50,182.50,187.50,222.50,197.50,178.75,131.25,112.50,108.75,116.25,123.75,116.25,126.88,121.25,121.25,120.00,146.25,157.50,201.25,166.25,156.25,151.88,155.00,158.75,.,.,.,.
"....Agusan del Sur","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","GINGER, LOOSE, 1 KG",118.75,108.75,102.50,100.00,103.75,107.50,106.25,110.00,96.25,96.25,96.25,91.25,92.50,96.25,90.00,92.50,96.25,96.25,91.25,93.75,96.25,100.00,96.88,93.75,90.00,90.00,88.75,86.25,77.50,82.50,100.00,110.00,100.00,97.50,92.50,97.50,97.50,100.00,106.25,133.75,146.25,238.75,225.00,192.50,161.25,161.25,156.88,130.63,121.25,140.94,136.25,142.50,159.38,160.00,165.63,166.88,.,.,.,.
"....Dinagat Islands","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","GINGER, LOOSE, 1 KG",135.42,123.33,126.96,120.91,118.49,117.28,123.33,126.67,135.00,125.00,146.67,109.17,136.67,123.33,122.50,122.50,125.00,115.00,121.25,112.50,113.33,105.83,121.67,135.00,118.33,123.33,108.33,100.00,100.00,108.33,116.67,120.00,116.25,118.75,116.25,126.25,137.50,135.00,151.25,162.50,190.00,203.75,225.00,211.25,180.63,188.75,193.75,178.75,187.50,186.25,183.75,181.25,183.25,205.00,192.50,173.75,.,.,.,.
"....Surigao del Norte","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","ONION RED CREOLE (BERMUDA RED), 1 KG",148.75,140.00,158.75,125.00,115.00,110.00,130.00,132.50,142.50,143.75,166.25,200.00,210.00,208.75,202.50,158.75,145.00,147.50,153.47,167.22,143.75,218.75,250.00,351.25,611.25,423.75,231.25,153.75,191.25,207.50,206.25,211.25,191.25,178.75,178.75,231.88,237.50,192.50,157.50,138.75,133.75,137.50,143.75,146.25,142.50,140.00,143.75,150.00,166.25,173.75,171.25,140.25,139.75,148.13,149.38,162.75,.,.,.,.
"....Surigao del Norte","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","GINGER, LOOSE, 1 KG",132.45,118.96,116.51,106.70,105.47,112.83,130.00,128.75,123.75,127.50,127.50,126.25,123.33,123.33,123.33,112.50,113.75,117.50,115.00,111.25,113.75,112.50,112.50,115.00,111.25,110.00,110.00,110.00,107.50,108.75,122.50,133.75,136.25,137.50,131.25,142.50,143.75,140.00,157.50,172.50,210.00,262.50,243.75,206.25,186.25,157.50,165.00,167.50,167.50,151.25,148.75,154.38,173.75,176.88,168.75,156.25,.,.,.,.
"....Surigao del Sur","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Sur","ONION RED CREOLE (BERMUDA RED), 1 KG",153.75,131.25,163.75,131.25,123.13,117.50,136.25,131.25,138.75,135.00,170.00,186.25,203.75,185.00,140.00,112.50,110.00,111.25,115.00,137.50,143.13,212.50,252.50,320.00,593.75,373.75,235.00,160.00,202.50,200.00,198.75,197.50,195.00,183.75,181.25,223.75,203.75,187.50,152.50,130.00,110.00,126.25,128.75,126.25,118.75,122.50,130.00,131.25,166.25,183.75,207.50,167.50,162.50,163.75,161.25,165.00,.,.,.,.
"....Surigao del Sur","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Sur","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.00,95.00,91.25,81.25,86.25,97.50,98.75,98.75,101.25,97.50,96.25,101.25,100.00,102.50,111.25,117.50,131.25,181.25,240.00,213.75,168.75,157.50,150.00,148.75,166.25,166.25,156.25,153.75,148.75,176.25,167.50,168.75,168.75,.,.,.,.
"....City of Butuan","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","ONION RED CREOLE (BERMUDA RED), 1 KG",180.04,145.37,190.37,144.62,138.72,137.24,152.00,156.55,160.45,170.18,202.24,252.52,256.68,228.77,176.68,142.35,130.93,146.77,155.93,166.60,179.70,235.33,274.67,389.25,549.00,488.08,294.08,194.75,229.67,251.33,246.08,240.83,228.33,217.92,219.17,251.67,245.83,224.58,178.75,140.00,140.00,169.17,158.33,154.17,150.83,148.33,150.83,157.92,177.08,179.00,200.25,148.33,165.00,187.17,177.17,195.42,.,.,.,.
"....City of Butuan","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.16,108.75,108.33,107.50,120.50,131.67,138.25,145.25,146.33,142.00,132.33,135.25,152.67,155.75,146.00,158.75,183.33,203.75,238.50,282.50,197.92,174.67,172.17,183.42,186.33,188.42,192.17,196.33,188.00,216.33,212.17,201.75,193.42,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","ONION RED CREOLE (BERMUDA RED), 1 KG",147.73,141.39,140.07,140.15,138.99,138.16,135.71,138.04,137.91,137.40,138.12,139.37,144.87,143.91,145.06,146.65,145.41,150.78,148.55,147.62,145.95,151.60,170.47,221.00,267.43,286.12,234.59,180.67,180.44,189.89,198.11,215.75,207.69,204.65,191.59,209.20,205.60,197.04,166.20,151.92,141.20,138.34,142.81,139.58,139.68,136.16,134.40,132.41,142.39,159.87,180.83,163.94,157.84,157.76,164.07,170.38,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","ONION WHITE (YELLOW GRANEX), 1 KG",221.29,190.55,193.65,196.70,196.70,196.70,196.70,196.70,206.54,186.87,199.98,199.98,199.98,199.98,171.41,128.56,137.13,132.86,134.28,142.85,160.00,254.29,242.86,245.71,435.71,321.43,294.28,277.14,237.14,242.86,242.86,234.29,257.14,225.71,212.86,218.57,232.86,192.86,200.00,191.43,180.00,175.71,185.71,188.57,205.71,180.00,168.29,172.57,175.71,195.00,191.43,195.71,177.14,178.57,182.86,185.71,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","GINGER, LOOSE, 1 KG",116.69,114.39,113.36,121.29,122.57,122.83,127.43,127.07,127.43,121.72,125.72,125.72,131.72,131.72,131.72,128.72,125.72,125.72,125.72,125.72,126.72,126.22,126.72,142.23,126.44,125.00,125.44,112.85,111.70,112.39,110.86,112.36,112.73,113.22,112.69,114.88,113.82,115.38,116.58,125.82,139.62,157.83,167.13,170.77,160.22,152.78,143.79,141.42,136.51,131.39,126.36,133.34,140.37,144.42,152.73,155.43,.,.,.,.
"....Basilan","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Basilan","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Basilan","ONION WHITE (YELLOW GRANEX), 1 KG",221.29,190.55,193.65,196.70,196.70,196.70,196.70,196.70,206.54,186.87,199.98,199.98,199.98,199.98,171.41,128.56,137.13,132.86,134.28,142.85,160.00,254.29,242.86,245.71,435.71,321.43,294.28,277.14,237.14,242.86,242.86,234.29,257.14,225.71,212.86,218.57,232.86,192.86,200.00,191.43,180.00,175.71,185.71,188.57,205.71,180.00,168.29,172.57,175.71,195.00,191.43,195.71,177.14,178.57,182.86,185.71,.,.,.,.
"....Basilan","GINGER, LOOSE, 1 KG",122.86,122.86,122.86,122.86,122.86,122.86,122.86,122.14,122.86,111.43,111.43,111.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,121.43,120.00,120.00,120.00,117.14,114.29,114.29,114.29,114.29,114.29,120.00,117.14,117.14,117.14,120.00,120.00,122.86,128.57,132.86,145.71,190.00,185.71,164.29,161.43,155.71,155.71,148.57,145.71,145.71,145.71,167.14,170.00,165.71,.,.,.,.
"....Lanao del Sur","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Sur","ONION RED CREOLE (BERMUDA RED), 1 KG",158.92,143.88,134.81,132.48,123.54,123.73,115.83,119.17,119.17,119.17,122.50,127.50,127.50,131.67,137.50,148.67,148.67,174.50,165.83,163.33,161.67,175.00,219.75,307.50,468.75,471.25,296.88,196.25,193.75,181.25,183.75,188.25,190.63,186.63,180.00,174.75,182.13,173.50,166.88,159.25,151.75,147.00,145.00,144.63,146.88,146.50,146.25,142.25,143.13,149.88,168.75,161.00,157.50,165.00,162.88,165.38,.,.,.,.
"....Lanao del Sur","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Sur","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.25,113.75,115.00,114.25,113.00,112.00,112.00,110.13,105.13,102.63,101.38,102.63,102.63,95.75,89.25,90.25,93.75,100.75,100.13,101.13,99.75,101.00,102.25,100.38,96.63,97.00,100.75,100.13,100.13,101.38,105.13,113.25,113.88,.,.,.,.
"....Maguindanao","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Maguindanao","ONION RED CREOLE (BERMUDA RED), 1 KG",138.32,137.63,137.63,138.32,137.63,137.63,131.20,134.99,134.99,134.99,134.99,134.99,134.99,134.99,133.74,132.49,127.50,127.50,126.25,125.01,120.01,122.02,122.02,127.01,132.01,132.01,144.00,156.00,153.00,187.50,212.86,241.43,214.29,205.71,189.29,230.57,205.71,190.00,150.00,132.86,119.29,114.29,120.00,114.29,121.43,118.57,115.71,115.71,126.43,140.00,180.00,166.43,154.29,160.00,165.00,165.71,.,.,.,.
"....Maguindanao","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Maguindanao","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sulu","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sulu","ONION RED CREOLE (BERMUDA RED), 1 KG",146.41,145.79,146.41,147.04,147.04,145.79,145.79,149.99,149.99,147.94,149.99,149.99,149.99,149.99,149.99,146.42,144.98,142.13,142.13,142.13,142.13,144.37,173.12,262.48,269.98,271.23,257.48,173.74,173.74,176.25,180.00,200.00,200.00,200.00,201.25,220.63,220.63,221.00,181.25,178.50,153.75,145.00,151.25,141.88,141.25,141.25,140.63,140.00,140.00,171.25,210.00,161.25,151.25,148.13,160.63,178.75,.,.,.,.
"....Sulu","ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sulu","GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,206.25,150.00,150.00,152.50,106.25,102.50,106.25,100.00,110.00,110.00,107.50,110.00,113.75,113.75,118.50,124.38,142.50,177.50,220.00,240.00,202.50,162.50,161.25,135.00,135.00,115.00,135.00,118.75,131.25,160.63,145.00,160.00,160.63,.,.,.,.
"....Tawi-Tawi","GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Tawi-Tawi","ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
